vehicle_speed,driver_age,alcohol_level,traffic_density,weather,road_light,vehicle_type,seatbelt,road_surface,road_alignment,hour,severity
55.96666964167754,33.42889033848648,0.2288485401545562,low,clear,daylight,car,1,dry,straight,20,36.915918269302814
43.40211136887494,48.53887739922605,0.08280892636178883,medium,clear,dark_lights_on,car,1,dry,straight,9,23.606329950375
98.60039704874791,24.48989112205868,0.16945155565874295,medium,clear,daylight,car,1,dry,straight,0,59.703708250029806
60.888276510217324,25.330404141389543,0.11861687073122128,low,clear,daylight,car,1,dry,straight,15,29.632623634446578
60.20893937869419,47.12329504203219,0.2152507699445374,low,clear,dark_lights_on,car,1,dry,straight,13,46.74192197930127
59.638123693349954,34.46766253386126,0.010379867404966764,low,clear,daylight,bus,1,dry,straight,17,37.54654515648583
62.971271411517826,51.541608265445696,0.13596731865194142,medium,rain,dark_lights_on,truck,1,dry,straight,13,53.557220220172425
57.834593821140864,26.94185351623345,0.07019328944623793,low,clear,daylight,car,1,dry,straight,9,38.28248000591107
51.39506989679646,34.3426596759341,0.07895995548009332,low,clear,daylight,car,1,wet,straight,19,33.05300280680514
51.79711588139412,23.93104418187256,0.6484157462594647,medium,clear,daylight,car,1,dry,straight,21,89.79865723746313
59.50870094676002,35.088352177082804,0.040348541524053726,medium,clear,dark_lights_on,car,1,wet,straight,4,35.245822880307216
51.84862843299352,17.257436756014414,0.07457400514618466,medium,clear,dark_lights_on,car,1,dry,curve,1,44.46045808860897
49.30731325984253,29.148398948540446,0.1426261357406498,low,rain,daylight,motorcycle,1,dry,straight,16,49.73728460832177
61.596453415378456,17.764953620862585,0.3975942148648847,medium,clear,daylight,car,1,dry,straight,0,74.41808904568231
56.17534173868717,43.3270787982951,0.10780047153500907,low,fog,daylight,truck,1,dry,curve,0,57.61628597805884
82.55989482874033,43.59907207711582,0.2724103452782278,high,fog,daylight,car,1,dry,straight,5,52.973403783952385
20.235452874104823,16.0,0.3881086528169633,medium,clear,daylight,car,1,dry,straight,6,33.091341228060486
76.37260277883692,51.00662894600687,0.07421747715228291,low,rain,daylight,truck,1,dry,straight,6,50.90064245171358
78.69127788746444,64.96898151703824,0.09976300266912301,low,clear,daylight,car,1,dry,straight,15,54.91073647087386
28.89914651387776,35.55207664083609,0.08818412549243246,medium,clear,daylight,car,1,dry,straight,18,20.329769819957274
54.85968608879477,27.306628877304263,0.3577796835299374,medium,clear,daylight,car,0,dry,curve,8,78.15553199955038
54.428387010063126,68.89196709203655,0.009072051615885129,medium,clear,daylight,car,1,dry,straight,0,26.633841903237034
38.88732457923268,19.17237802036987,0.0737556036899547,high,fog,daylight,car,1,dry,straight,17,14.206787508651054
48.33274968613687,35.24127760242918,0.22751754631987928,medium,rain,dark_lights_on,car,1,dry,straight,6,26.305519634069377
43.34136231801257,37.15546727158308,0.1666858614415549,medium,rain,daylight,car,1,dry,straight,17,23.37712204594133
86.28405665135435,51.14177144542897,0.11464284150630238,high,clear,daylight,motorcycle,1,dry,straight,9,53.401481399558115
74.03517589721191,39.31686770152146,0.15528324926269774,medium,clear,daylight,car,1,dry,straight,19,34.44834331335219
79.07332642491238,29.016393250538584,0.0440257664869147,medium,clear,dark_lights_on,car,1,dry,straight,1,52.19256079194248
70.82508096064853,23.585787555344528,0.11267538800451503,high,clear,daylight,car,1,dry,straight,10,38.37331927100301
43.06422343174156,30.898138157046375,0.13931179248540748,low,clear,daylight,car,0,dry,straight,17,29.907502322829956
52.132196005803394,22.91687166865827,0.46290951572299743,low,clear,dark_lights_on,car,0,dry,straight,10,84.80489860643499
67.34061841841877,35.573903837416196,0.06044686570288269,high,clear,daylight,car,1,dry,straight,13,39.401272135710066
41.66808286662082,28.229645841674163,0.40473099472726864,medium,clear,daylight,car,1,dry,straight,12,66.06660752933846
70.69497645258582,17.071546480522994,0.20670057406928521,high,clear,daylight,car,1,wet,straight,0,55.57060309337212
56.39511902762798,50.061749460498845,0.00411011092261005,low,clear,dark_lights_on,motorcycle,1,dry,curve,9,54.6792064861083
54.377687886756036,29.027929718851528,0.25792889720301576,medium,fog,daylight,truck,0,dry,straight,14,55.19290282385465
70.66439952305237,19.78235834029625,0.007239847014004436,low,clear,daylight,car,1,dry,straight,18,42.186538176014174
66.6639496722906,32.980890386149504,1.1890022270657596,medium,clear,daylight,car,1,dry,straight,16,100.0
54.585507512713804,35.820458791611905,0.4121423099548973,low,rain,daylight,car,0,dry,straight,9,91.29183169969605
77.38994705046372,16.0,0.07057749581522403,low,snow,dark_lights_on,car,1,dry,straight,21,50.707580529452784
43.78405008600154,38.979772005509155,0.059522572032162824,low,rain,daylight,car,0,wet,straight,7,42.3348195437892
69.23903410416395,22.434109175716827,0.09607256647168777,medium,clear,daylight,bus,1,dry,straight,22,32.99341372723046
68.89651886952575,55.53234571028945,0.08806316988056956,low,clear,dark_lights_on,car,1,dry,straight,6,50.04188619770248
55.35680341029015,41.28752614492082,0.09315063692280538,low,snow,daylight,truck,1,dry,straight,17,56.22689280557073
64.89199533363177,30.201200118688202,0.07662623924338843,low,rain,daylight,car,1,dry,curve,3,48.66325614320624
41.23329635422046,26.057986756191795,0.19411422656529587,low,clear,daylight,car,1,dry,straight,5,48.05147023356604
73.86040528810352,33.74038750923651,0.035888420573614556,high,clear,daylight,car,1,wet,straight,1,41.764026500840735
57.22646795335516,42.35348889899947,0.3741362412646052,low,clear,daylight,motorcycle,1,dry,straight,12,82.05057315489786
52.15915469221441,34.694070456977606,0.33469129672055387,low,clear,daylight,car,1,wet,straight,20,74.41639383086823
75.73513838755333,32.39409431435772,0.12943723450014782,high,clear,daylight,car,1,dry,straight,11,42.92457993317174
49.43484464185861,35.700443489814745,0.383097481295356,medium,clear,daylight,car,1,dry,straight,4,64.69413281281183
38.873080554546604,27.753692825156545,0.05677654516510747,medium,snow,daylight,motorcycle,1,dry,straight,18,39.10578983391652
36.65056239714144,30.881528877883547,0.003544311807936528,medium,clear,daylight,motorcycle,1,dry,straight,1,40.89406021391989
69.0901492701846,16.0,0.19310035756187727,high,rain,daylight,car,1,dry,straight,10,39.7397927791483
40.793559712555755,46.68471477022841,0.1224644291376478,low,clear,daylight,car,0,dry,straight,22,35.779598501389756
86.32191272976547,38.585573363861144,0.16747952754871753,high,clear,daylight,bus,1,dry,straight,7,35.57314520419489
28.771058881744167,25.71852987159884,0.459200181316846,high,clear,dark_lights_on,truck,1,dry,straight,3,59.900989469122976
85.44684552435058,57.784819776262864,0.7008160176980134,medium,rain,dark_lights_on,car,0,dry,straight,3,100.0
63.16526200803928,36.04419776470864,0.20127215988146463,medium,clear,daylight,motorcycle,1,dry,curve,10,43.198955519462885
58.549303321944116,22.56627713629764,0.2888318103850069,medium,clear,dark_lights_on,car,1,dry,straight,13,28.545801022085413
51.826213697865754,45.2808490576455,0.01750596048515665,low,rain,dark_lights_on,car,1,dry,straight,8,47.17806340274766
65.98704171528107,39.77657859811115,0.035041127396425044,low,clear,daylight,car,1,dry,curve,19,39.32604519853148
59.435479463627274,39.734959825810634,0.26425479493434406,high,fog,daylight,car,1,dry,straight,13,31.790679232910264
76.54952823024783,29.890932744180915,0.11290346591339118,medium,fog,dark_lights_on,truck,1,dry,straight,2,66.21508188339106
61.7134147299306,40.40594868533642,0.11810558107980046,low,fog,daylight,car,1,dry,curve,12,68.23758102305338
62.25452642192816,31.858900517346864,0.0738095723637503,medium,clear,daylight,car,1,dry,straight,13,42.93880204182328
54.54581681679216,41.671297419750104,0.18697058134358843,medium,clear,daylight,motorcycle,0,dry,straight,16,45.746689088551236
59.14581564418399,16.0,0.040953939192453416,low,snow,daylight,motorcycle,1,dry,straight,2,67.15748238770186
64.6170265333809,29.79351844424973,0.1971904864564781,medium,clear,daylight,car,1,dry,straight,14,35.70675356219605
34.347474110150614,55.66586117369834,0.03818340414837053,medium,clear,daylight,car,0,dry,curve,20,24.03589838943469
39.77721866841431,25.795190535196394,0.013190791884314096,low,rain,daylight,motorcycle,0,wet,straight,1,59.83567154232137
71.14896141034072,27.753940430081762,0.08020231457660949,high,clear,daylight,motorcycle,1,dry,straight,20,55.41146201008648
62.562981571919124,29.6244639386003,0.052569365098827786,low,rain,dark_lights_on,motorcycle,0,wet,straight,9,58.9182406632036
57.24024995470981,20.422326369336282,0.4396299504371016,medium,rain,daylight,car,1,dry,straight,21,87.35480252546105
60.2765089959809,16.0,0.011304219507183126,low,rain,daylight,car,0,dry,straight,14,57.62055045050822
65.21372558042506,32.232963217716645,0.03886595981898555,medium,clear,daylight,motorcycle,0,dry,curve,18,55.432989874601695
51.90360479535958,36.63031308897988,0.15913328311094388,low,clear,daylight,truck,1,dry,curve,20,40.65259843292121
48.32542911896531,34.369939177536175,0.13119617326621089,low,clear,dark_lights_on,car,1,dry,straight,11,18.344596637071174
62.93767882646522,33.261457256625356,0.009387300511119846,high,clear,daylight,car,1,dry,straight,16,31.959836067529743
45.32440833577452,35.51649045020465,0.0014557709441151779,low,clear,daylight,truck,1,dry,straight,15,26.0228525313625
66.12379133571707,47.274097658609165,0.885705309641439,medium,clear,daylight,car,0,dry,straight,7,100.0
34.46124593643239,32.7146457688494,0.21507763389419302,medium,clear,daylight,car,1,dry,straight,4,7.605119503527707
75.43733455988465,28.111009074952765,0.09095401218569835,high,clear,daylight,car,0,wet,straight,23,67.31119732097012
67.08896223619564,31.626494181342963,0.12713883336320872,medium,rain,daylight,car,1,wet,straight,14,56.63821552165725
63.840446014708135,41.95216111708131,0.06199920285561943,low,clear,daylight,car,1,dry,straight,7,49.182964713701324
74.74036475918271,51.94432254251899,0.0845854730517824,low,clear,daylight,car,1,dry,straight,17,46.63249385798631
84.98211666693865,27.46227512996986,0.20941915018312468,high,clear,dark_lights_on,car,1,dry,curve,20,48.99655773117038
75.21555097527195,36.1872054443466,0.4287948159673738,high,rain,daylight,bus,1,dry,straight,7,88.96647964858607
32.38688653002532,39.060289303231514,0.0407000557451146,low,clear,daylight,truck,1,dry,curve,18,28.639337774416752
40.806345498964475,23.089063919254123,0.3669686857443055,medium,clear,dark_lights_on,truck,1,dry,straight,16,74.21089074833868
50.62772133456482,35.245006006555016,0.025920767007152363,medium,clear,dark_lights_on,truck,1,dry,curve,3,39.91392679639429
60.3913657531625,17.411913711894858,0.04841233099839376,high,clear,daylight,car,0,wet,straight,3,47.19798979561066
67.76488530703685,16.0,0.007576781329803637,high,fog,dark_lights_on,car,1,wet,straight,19,55.83276043603448
49.11384280269802,39.400956894707086,0.030353472259400306,high,fog,daylight,car,1,dry,straight,19,15.502760940629368
62.80150146715617,30.393503104030607,0.498514742461527,high,clear,daylight,car,0,dry,straight,8,100.0
48.66925601470016,37.42736489145463,0.12302946421367572,high,rain,daylight,car,1,dry,straight,13,31.140836143502526
50.82723295512078,34.7852602758998,0.016169543039676403,low,rain,daylight,car,1,dry,straight,0,38.28684476269558
38.900083547276665,23.28319941603443,0.6424139976357334,high,fog,daylight,bus,1,wet,straight,8,98.58195309649702
46.151501308336435,34.45694837642796,0.42238023263269286,medium,clear,daylight,car,1,wet,straight,22,80.01109522619285
39.724730915754996,20.20278433982174,0.281040414822674,high,clear,daylight,car,1,dry,straight,12,37.046904567643246
45.36190120534001,51.69166829601681,0.542028854270204,medium,clear,dark_lights_on,car,1,dry,straight,20,75.11958038396281
75.80462694911759,18.728355861680434,0.04972545944276992,low,clear,daylight,car,1,dry,straight,17,56.327326438745644
45.759016667520854,32.65057674837703,0.3620286353777449,medium,clear,daylight,truck,1,dry,straight,9,68.75500499858379
99.48573097256086,22.49274094343302,0.23423091660982165,medium,rain,daylight,car,0,dry,straight,3,68.56496993391382
67.39976851321333,41.84505408032955,0.4076741229651304,low,rain,daylight,car,0,dry,straight,14,100.0
62.77254185542311,31.022823544621964,0.3188227516133339,low,fog,dark_no_lights,truck,1,dry,straight,3,97.85576531486385
47.1246332972818,28.775999364545477,0.08508103830230884,medium,clear,daylight,car,1,wet,straight,19,34.200693301345126
70.50464819113488,45.23841854061865,0.29779705490533387,low,clear,daylight,car,1,wet,curve,10,55.45822824694254
51.36543260643339,35.35316710013063,0.06088598846668122,low,clear,daylight,car,1,dry,curve,11,37.85487745456469
61.83014721968042,41.19973335123161,0.07967570438434902,low,clear,daylight,motorcycle,1,dry,straight,12,51.38855849456831
98.40126807403192,23.224088761790423,0.02283669076145335,high,fog,daylight,car,0,dry,straight,1,71.72789838796199
58.559101504130254,18.142196672869918,0.5469094823400494,medium,clear,daylight,truck,1,wet,straight,7,98.4568890651544
77.23909989428513,36.2864955444816,0.06878089926525137,low,rain,daylight,bus,1,dry,curve,3,65.85704008393279
49.45235362311169,31.173843734063226,0.1470533638193321,medium,clear,dark_lights_on,car,1,dry,straight,8,19.183581113854437
59.47517264254557,42.51721606944733,0.09929673803501253,medium,clear,daylight,car,1,wet,straight,1,50.47629269728123
86.56200953453265,34.04109856804941,0.6434160904204759,low,clear,dark_lights_on,truck,1,wet,curve,22,100.0
50.59549413318349,37.46090407081556,0.08160843646418971,low,clear,daylight,car,1,wet,curve,4,50.22501567284295
87.18672836995393,16.0,0.3015079159245383,medium,clear,daylight,bus,1,wet,curve,4,99.89828949996743
70.61627903183214,57.66124327537108,0.3867791389879267,medium,clear,daylight,car,1,dry,straight,22,77.00406820885128
51.56299836158598,33.02909617961562,0.11440071425227832,medium,clear,daylight,car,0,wet,curve,3,44.97547801858336
69.48611608583282,43.37104364407039,0.09501829068504536,medium,snow,dark_lights_on,car,1,dry,curve,18,51.55280419363809
74.58831674440094,24.966899957364483,0.27546361054412993,low,rain,dark_lights_on,car,1,dry,straight,8,40.3940589655619
69.32714943325794,38.69611882660809,0.48813044917166215,high,snow,daylight,car,1,dry,curve,11,100.0
36.446629201643155,19.365862837703055,0.2812436933457988,low,rain,daylight,motorcycle,0,dry,straight,2,41.51662621869495
49.09294236262697,40.42481405911605,0.051527943600741546,medium,rain,dark_lights_on,car,1,dry,straight,4,36.81639133870189
56.287220466727426,30.72831098737001,0.43840158692946507,low,clear,daylight,motorcycle,1,wet,straight,1,90.47798867260713
58.88349856349931,35.35028604722681,0.09806793600876994,low,clear,dark_lights_on,car,1,dry,straight,22,40.444457438951765
69.31008146326018,43.375688361561174,0.17171260713858827,medium,clear,dark_lights_on,car,1,wet,straight,12,55.85765186722496
62.66551501399881,20.209516265356637,0.3560875041630632,low,rain,daylight,motorcycle,1,dry,curve,6,100.0
39.96983461934848,26.786099232646436,0.041748244757440996,medium,clear,daylight,bus,1,dry,straight,20,13.467393013126202
65.70296776508945,40.48789137304119,0.30696828077018923,low,clear,daylight,truck,1,dry,curve,7,90.65636342746606
69.15878617925735,60.17865769456096,0.1813486894717381,medium,fog,daylight,truck,1,dry,straight,19,57.03871128590597
68.3968567189656,33.343011984062215,0.4476248934048103,medium,clear,daylight,car,1,dry,straight,10,87.6962699550342
76.21171088331933,42.09363341508719,0.03774127573400025,low,snow,daylight,motorcycle,1,icy,curve,11,86.17321820291754
72.50883231823356,33.71634236169824,0.10918082771026488,high,rain,daylight,car,1,dry,straight,17,51.9877101323557
66.88770118842655,58.306947137075596,0.35776446880148305,low,clear,dark_lights_on,car,1,dry,curve,17,83.6620395305083
58.94751432812029,16.0,0.003883807680340577,low,clear,daylight,car,1,dry,straight,15,26.09782159751753
35.085585997260125,36.1354525360323,0.023802065216123908,medium,rain,daylight,truck,1,dry,curve,19,15.61151517104358
66.44427328698879,16.0,0.9326703300298562,medium,clear,daylight,car,1,wet,straight,21,100.0
63.115315307446664,16.0,0.06581033743059521,medium,rain,daylight,car,1,dry,straight,5,45.969926146458505
64.0736825579306,38.5695446374138,0.7421693453004079,low,rain,daylight,car,1,dry,curve,17,100.0
40.84877136269536,36.67397355376951,0.04030859429230777,high,clear,daylight,car,1,dry,straight,16,14.64944975026364
43.784151893876064,31.581956747093585,0.08959972673227366,medium,clear,daylight,truck,1,wet,curve,17,46.84358649882236
75.79729279999356,33.72567091952296,0.2795677034464876,low,clear,daylight,car,1,dry,curve,23,51.32898871800233
59.406672692150174,72.1795932088551,0.21445936393695353,low,clear,dark_lights_on,car,0,dry,straight,20,48.38837969511575
70.22251046058936,31.901898343622786,0.17403530513444024,high,clear,daylight,car,1,dry,straight,2,35.84159638280426
60.42477564195692,41.121492335000895,0.15096161754405013,medium,rain,daylight,car,1,wet,straight,8,53.3088804792666
60.446342092436176,27.207622164633428,0.3708637579460693,low,clear,dark_lights_on,car,1,dry,straight,6,76.87225107722274
74.07425708963997,38.54279090048724,0.053562441857939735,low,fog,dark_lights_on,car,1,dry,straight,23,57.70675278167209
52.25932907673939,32.14119589933259,0.11684812562340388,low,clear,daylight,car,1,dry,straight,21,42.492799460019796
61.44181165411475,30.07377820724324,0.03379081038320274,medium,clear,daylight,car,1,dry,curve,6,28.400362551715833
53.06587066942436,56.8267823864039,0.1812391692892988,high,clear,daylight,motorcycle,1,dry,straight,18,38.23115159661624
53.482556588515266,49.12621955821207,0.05768164701449524,medium,rain,daylight,bus,1,dry,straight,0,23.054524020152062
55.36241814797041,36.640959768790765,0.08124569918591895,medium,clear,dark_no_lights,car,1,dry,straight,0,44.74843862161576
63.33200657450569,16.0,0.1274481807877866,high,clear,daylight,car,1,dry,straight,0,36.01380110510756
52.818770675047844,30.667889320969163,0.005427088844235833,medium,rain,daylight,motorcycle,1,dry,straight,10,43.01814507087786
78.83634188360281,67.436330772861,0.019288510041335888,medium,clear,daylight,car,1,wet,straight,22,40.68657441842117
46.580890466707444,32.2320600003235,0.23162738134360686,low,clear,daylight,car,1,dry,curve,17,33.802004690084075
57.196925337579614,48.238610864643896,0.11206269950676095,medium,clear,daylight,car,1,dry,straight,12,43.10462115345991
53.40403412588738,52.30330882343121,0.40018555910048753,medium,rain,daylight,truck,1,dry,straight,21,73.8065989213035
81.704668265306,37.6275669902717,0.2372737364625877,low,clear,daylight,car,1,dry,straight,14,47.101753224764174
62.94832164767362,24.898140417582173,0.001626786513518274,high,clear,dark_lights_on,car,1,dry,curve,16,33.19103722798503
75.47766809202952,16.0,0.19179389542581982,high,clear,daylight,car,1,dry,curve,9,52.77016762235361
37.716594404445416,43.209958503307455,0.019682467838952267,medium,fog,daylight,car,1,dry,straight,7,21.209936453637102
64.00575398803889,25.222927966117425,0.3036756961183775,medium,clear,dark_no_lights,car,1,wet,straight,20,81.45498238442165
73.34446193435156,37.113805422652305,0.9537188056298067,medium,clear,daylight,car,1,dry,straight,8,100.0
61.23425983913136,20.00215592492763,0.15151529374244285,low,clear,daylight,motorcycle,1,dry,straight,18,38.532140677387595
75.98220562598027,31.817149514357574,0.22963163278535204,low,clear,daylight,car,1,dry,straight,17,56.125781174034145
52.24067324849442,35.40462865881264,0.054181815355915625,medium,rain,daylight,car,1,dry,straight,7,28.327738251467693
81.1402116027837,38.22312297253158,0.11510758533523005,medium,clear,daylight,car,1,wet,straight,4,56.857520774642
94.48347185428875,21.62213375177103,0.3877208456127421,high,rain,dark_lights_on,car,1,dry,straight,13,100.0
54.55742159340512,49.36293138513623,0.03664590123015073,low,rain,daylight,bus,1,dry,straight,12,43.03004566561335
53.31746217898842,27.837262583216344,0.06172275210639763,medium,fog,daylight,car,1,wet,straight,0,43.15868657664665
81.80076715676552,16.0,0.11791377351943283,medium,clear,daylight,car,1,dry,straight,10,43.13443561262072
83.69358218596068,33.691718960438436,0.2491318760561491,medium,snow,daylight,car,1,dry,straight,11,74.94949932637758
52.15709959270097,35.41250370831752,0.09428379160484718,high,clear,daylight,car,1,dry,curve,5,29.767817315283985
53.69719774356214,36.927073198061116,0.5254755439085106,high,rain,daylight,truck,1,dry,straight,11,90.5884480915798
55.773230867092394,51.345588844220956,0.019844114365358684,low,clear,daylight,car,1,dry,straight,2,41.61628225477098
39.833242334485846,32.16261395916969,0.0926625558122567,low,rain,daylight,car,1,dry,curve,7,24.03370969485031
46.220220802737025,33.564564507574744,0.24685487455752125,low,clear,daylight,car,1,dry,straight,21,16.76189359416102
44.93788849871898,21.76178742520288,0.05123326138200543,medium,rain,daylight,motorcycle,1,dry,straight,1,41.13466756214531
48.483036523438074,44.846642034654764,0.2136630629901871,low,fog,daylight,car,0,dry,straight,5,35.47890727125404
59.47972668919828,37.21170876893724,0.03587724379782519,medium,rain,daylight,car,1,dry,straight,2,31.55877858744514
63.51322098804781,29.95966727247005,0.01152164567486026,medium,rain,dark_lights_on,car,1,dry,straight,6,45.52169911672846
83.25750739221115,16.0,0.025797652343387534,medium,clear,daylight,truck,1,dry,curve,15,63.17071683908154
45.024689388918134,52.33294634066105,0.5318085353518273,medium,clear,daylight,car,1,dry,straight,16,80.2210927486748
74.76483597714875,20.267840426527314,0.16048122724937156,medium,snow,daylight,car,1,dry,straight,11,53.07507770599011
56.790167336617365,27.904663887563533,0.31826634021590816,medium,clear,daylight,car,1,dry,straight,14,74.11697009441087
59.25804435521351,39.300134132912035,0.08088947550584834,low,clear,daylight,car,0,wet,straight,13,42.855719914424554
70.12229238249905,20.64130485659976,0.17962074841403974,medium,clear,dark_no_lights,car,1,dry,curve,0,41.595455127489
43.159169676565526,17.077882660962278,0.13662041389119525,medium,clear,daylight,car,1,dry,straight,11,9.028367916614503
65.73614619276076,16.0,0.5827860729373112,medium,clear,daylight,car,1,dry,straight,19,97.72969926561363
62.49678312319584,43.65196343486763,0.275327932458935,high,clear,dark_lights_on,car,1,icy,straight,22,49.80551366514897
67.38676896012224,28.457765063284135,0.2622690177034756,high,clear,daylight,car,1,wet,straight,19,47.30454582970599
64.33752965861727,70.12724110967996,0.009492395900662332,high,clear,daylight,car,1,dry,straight,13,38.374176366097366
96.82950209866341,23.06773921242952,0.15955477932677314,low,clear,daylight,car,0,dry,straight,15,69.59082318089212
50.43390023623026,23.942587718852945,0.12584356419790316,medium,clear,daylight,truck,1,wet,straight,14,27.55283990783838
52.035045674972736,28.215284356575182,0.5257801629121648,low,clear,daylight,car,0,dry,straight,7,86.71701146205629
50.65289210362853,37.91761586166187,0.05950392408541606,low,clear,daylight,car,1,dry,straight,20,25.76727731695579
51.66784321259618,29.357559934576265,0.06289652493689966,low,fog,daylight,truck,1,dry,curve,0,62.11495820378617
50.439193090402235,42.347986568030144,0.1059834254138668,low,clear,daylight,car,1,dry,curve,12,32.54216425487264
77.83524796661328,23.256939320136148,0.05577610754446716,low,rain,dark_no_lights,car,1,dry,straight,2,71.70568664284336
81.30756371984782,18.420899378437028,0.02766489629946446,medium,fog,daylight,car,0,dry,straight,23,68.59244375428274
51.438805593757856,16.0,0.38956317807658225,high,clear,daylight,car,1,dry,straight,11,62.3825097315545
47.51466640343657,16.0,0.1634142427020293,low,clear,daylight,car,1,dry,straight,6,23.540199747782236
67.07123334579606,28.78317176629932,0.39517884907968426,high,clear,daylight,car,1,dry,curve,7,82.64238386304153
51.716654335785435,31.388236251281338,0.3557308621196946,low,clear,daylight,car,1,dry,straight,16,57.673407204506645
69.49397726633266,27.422755670201802,0.06626894032632961,low,clear,daylight,motorcycle,1,dry,straight,17,49.412291812912805
63.0438453127695,49.92086956624594,0.15869847848078728,medium,clear,daylight,car,1,wet,straight,9,43.018426154520725
37.26383827504152,49.73636251529762,0.017377048495908775,medium,clear,daylight,motorcycle,1,dry,straight,14,26.68977138699638
83.21257801995093,30.98236415066598,0.4936143526840209,low,clear,dark_no_lights,bus,1,dry,straight,22,100.0
86.93816509643283,16.0,0.1035911012371132,low,fog,daylight,car,1,dry,straight,20,59.79158891131578
50.80816964273421,28.199538703339364,0.10006821712176794,medium,clear,dark_lights_on,motorcycle,0,dry,straight,20,45.07584413740838
54.18447660096024,27.802143272995263,0.07212379101513353,low,fog,dark_no_lights,car,1,dry,straight,9,51.742346192197616
64.28798086087357,27.114380452663305,0.12348321046567677,medium,clear,daylight,car,1,dry,curve,8,51.057402332439835
65.01685184980538,26.62737315322106,0.058006135398565806,medium,clear,daylight,truck,1,wet,straight,0,48.89649119828601
69.87816409009245,27.158445251302314,0.09395345873001598,low,clear,daylight,car,1,dry,straight,20,33.50747586471997
90.15306808149525,30.361500609226884,0.3218346380800959,high,snow,daylight,car,1,dry,straight,22,91.58121951705687
57.34579158758926,27.37350681421332,0.35946157092024034,low,clear,daylight,car,0,dry,straight,4,71.7205935633409
48.02554133192319,37.49987010350711,0.072533566704755,medium,clear,daylight,car,1,wet,straight,14,44.24710805865979
39.31021157978209,39.324424590858335,0.12660408685835042,medium,rain,daylight,car,1,dry,straight,13,28.960844297399916
49.036049400871214,24.07225895381012,0.4140088094037587,high,clear,daylight,car,0,dry,straight,10,74.6023011120728
59.503095406893046,50.2527839120844,0.010822258945679779,medium,clear,dark_lights_on,car,1,dry,curve,22,40.83741079501017
86.91836795276681,23.239252377912628,0.4399063790219745,medium,fog,daylight,car,1,dry,curve,16,100.0
52.235830514457426,16.0,0.04948323899418608,low,fog,daylight,car,0,dry,curve,20,39.688900898488555
63.35681927458348,39.56933685638062,0.22697596174814771,medium,clear,daylight,car,1,dry,straight,13,32.87771569671894
59.753656558908716,25.19110238702792,0.17471891320674007,medium,clear,dark_lights_on,car,1,dry,curve,5,20.637059769809245
77.82589910172126,38.855497649088655,0.1610128277533328,medium,fog,daylight,car,1,dry,straight,21,60.04223504050859
97.90398638810433,16.0,0.3923106886236743,high,snow,dark_no_lights,car,1,dry,straight,3,100.0
52.03696840619519,51.70947129779681,0.02142177388195432,low,clear,dark_lights_on,motorcycle,1,dry,straight,12,38.045921428932665
52.658408362226666,43.06752089648482,0.08524421368602511,high,rain,dark_lights_on,car,0,dry,straight,20,30.125506180601825
75.66241315603608,16.994281410043982,0.15454752152162213,high,clear,daylight,car,0,dry,curve,23,54.178123650584574
70.22837234439467,17.25467451384457,0.3335075521526999,medium,clear,daylight,motorcycle,1,dry,straight,21,86.34055894135832
87.7006098860405,55.06719084917033,0.04878231516124454,medium,clear,daylight,car,0,dry,straight,16,64.55681560911766
68.75892277988946,26.151441158024497,0.3248390956978526,low,clear,daylight,car,1,dry,straight,20,65.88072538038458
54.610618638194104,24.989781815208516,0.102044655207408,high,clear,daylight,car,0,wet,straight,11,34.68651785088747
68.85982246038463,16.0,0.0418762023120405,low,clear,daylight,car,1,dry,straight,22,47.53263695097925
76.63055370874362,30.79066153278135,0.2845804166708474,medium,clear,daylight,car,1,dry,straight,11,43.514079441743974
72.30723271796046,32.26736462197097,0.019059794297828173,medium,clear,daylight,bus,1,wet,curve,23,69.10172847799396
67.60911046660947,43.58591716123382,0.14462537239082168,high,clear,daylight,car,1,dry,straight,3,29.616947802942
76.00012034383731,18.211058861786295,0.013201420352082743,medium,snow,daylight,car,1,dry,straight,1,57.666017338184915
77.5394338566851,16.756558493112685,0.08814112137609648,medium,rain,daylight,truck,1,dry,straight,19,51.288660666391785
80.7323848655629,40.41155161731772,0.1837972718662884,low,clear,daylight,car,1,dry,straight,5,50.78672794886395
69.73064831384464,47.08076085472478,0.1624381957980095,low,fog,daylight,car,1,icy,straight,5,62.95971698172108
57.493228795247184,16.146171786585402,0.1037229822990664,low,clear,daylight,car,1,dry,straight,21,19.482423156760625
62.20070529649984,47.97816903559689,0.11209002506986115,high,clear,dark_lights_on,car,1,wet,straight,0,44.093401358014226
78.09763449762535,35.450502097841856,0.05143563099338081,medium,fog,dark_lights_on,motorcycle,1,dry,straight,10,73.60306206981635
47.74596493519146,48.101664068895744,0.12171804506228166,medium,clear,daylight,car,0,dry,straight,22,29.71985459298325
65.53009963309351,34.1573556617886,0.6126089788656298,medium,clear,daylight,truck,0,wet,straight,22,100.0
54.09991781508959,16.0,0.3800288009039433,medium,clear,daylight,car,1,wet,straight,20,72.54796093092526
60.431172344022265,33.176391412207536,0.0313852417270608,low,clear,daylight,motorcycle,1,wet,straight,11,47.917746176565124
79.17677793910948,47.72172582405524,0.006046648112899471,low,clear,daylight,car,0,dry,straight,3,54.532658775214344
